"absabundRR"	"absabunderr_R"	"absabundSig_adjust_R"	"ID"	"absabundICu_R"	"ID"
"ASV_758"	-16.2835329998356	7.68775184586215	1	"ASV_758"	-8.59578115397342	"ASV_758"
"ASV_760"	-0.901492134261393	3.08205858041119	-47.2786385106239	"ASV_760"	2.1805664461498	"ASV_760"
"ASV_763"	0	0	0	"ASV_763"	0	"ASV_763"
"ASV_764"	-0.50947156241821	9.02735660156141	-1583.00306702582	"ASV_764"	8.5178850391432	"ASV_764"
"ASV_765"	17.0137020174151	7.86487546846843	1	"ASV_765"	24.8785774858835	"ASV_765"
"ASV_767"	18.393921025556	3.98552211139353	1	"ASV_767"	22.3794431369495	"ASV_767"
"ASV_769"	17.8447542992906	7.86487564973977	1	"ASV_769"	25.7096299490304	"ASV_769"
"ASV_771"	-0.72792906339642	4.7960401605066	-154.794221977939	"ASV_771"	4.06811109711018	"ASV_771"
"ASV_773"	-12.7389057158972	7.68772993617839	1	"ASV_773"	-5.05117577971883	"ASV_773"
"ASV_774"	5.13807172358801	10.9980344877931	-2595.83071269675	"ASV_774"	16.1361062113811	"ASV_774"
"ASV_777"	0.906894474968849	4.34260983621822	-114.776063590437	"ASV_777"	5.24950431118707	"ASV_777"
"ASV_778"	2.12611755127959	5.13344936024932	-147.679632262338	"ASV_778"	7.25956691152891	"ASV_778"
"ASV_780"	-0.731125631850693	8.7152033649856	-1112.37437740467	"ASV_780"	7.98407773313491	"ASV_780"
"ASV_781"	0.748647817967551	3.74818999183172	-80.3963200862985	"ASV_781"	4.49683780979927	"ASV_781"
"ASV_782"	0.315091692940998	9.62296855902598	-2485.00663447251	"ASV_782"	9.93806025196698	"ASV_782"
"ASV_785"	-0.57052873099315	9.11433230396418	-1719.37024713642	"ASV_785"	8.54380357297103	"ASV_785"
"ASV_787"	17.0137020174151	7.86487546846843	1	"ASV_787"	24.8785774858835	"ASV_787"
"ASV_789"	0.47900310077384	3.04688294742827	-49.784047568554	"ASV_789"	3.52588604820211	"ASV_789"
"ASV_790"	-15.9862103552904	7.6877516202616	1	"ASV_790"	-8.2984587350288	"ASV_790"
"ASV_794"	-2.17105536219487	5.75343298548494	-209.762642642194	"ASV_794"	3.58237762329007	"ASV_794"
"ASV_795"	0.513758951570997	4.76329322349336	-154.187345388059	"ASV_795"	5.27705217506435	"ASV_795"
"ASV_797"	-0.0326283147548083	7.17901466529843	-493.20956780587	"ASV_797"	7.14638635054362	"ASV_797"
"ASV_798"	1.17411079561219	5.78051977463943	-252.064680422787	"ASV_798"	6.95463057025162	"ASV_798"
"ASV_800"	-0.392626676034944	3.928572442273	-93.2894419820606	"ASV_800"	3.53594576623806	"ASV_800"
"ASV_801"	-16.3197568702352	4.05591119724387	1	"ASV_801"	-12.2638456729913	"ASV_801"
"ASV_802"	2.89882273813321	8.32844847487791	-629.862943493037	"ASV_802"	11.2272712130111	"ASV_802"
"ASV_803"	-0.59590444943427	8.31349560255647	-828.855774056067	"ASV_803"	7.7175911531222	"ASV_803"
"ASV_805"	0	0	0	"ASV_805"	0	"ASV_805"
"ASV_807"	-1.2367617155426	8.45319170773332	-867.970164935797	"ASV_807"	7.21642999219073	"ASV_807"
"ASV_809"	4.27479630151785	10.9980660893691	-2993.74358831105	"ASV_809"	15.2728623908869	"ASV_809"
"ASV_811"	-1.10806988448685	4.70011175748758	-139.620310121312	"ASV_811"	3.59204187300073	"ASV_811"
"ASV_812"	-0.805021040574574	7.54967896379097	-550.469666120549	"ASV_812"	6.74465792321639	"ASV_812"
"ASV_814"	0.9029161100687	5.73556762931748	-253.48411921484	"ASV_814"	6.63848373938618	"ASV_814"
"ASV_815"	16.3205548755418	7.86487514729846	1	"ASV_815"	24.1854300228403	"ASV_815"
"ASV_817"	-3.83301436839272	8.34396688376131	-531.082052467995	"ASV_817"	4.51095251536859	"ASV_817"
"ASV_818"	-2.85500899320475	9.10212965570335	-1068.20533938946	"ASV_818"	6.2471206624986	"ASV_818"
"ASV_819"	18.1972928850364	4.94262624198149	1	"ASV_819"	23.1399191270179	"ASV_819"
"ASV_820"	18.5643568198705	2.68863934118085	1	"ASV_820"	21.2529961610513	"ASV_820"
"ASV_821"	-2.2236547167813	8.84612728993502	-998.972397078056	"ASV_821"	6.62247257315372	"ASV_821"
"ASV_823"	-0.969014928079861	2.65955980784779	-31.910074143	"ASV_823"	1.69054487976793	"ASV_823"
"ASV_827"	-0.342603629170524	10.9980802978983	-20658.2144565468	"ASV_827"	10.6554766687277	"ASV_827"
"ASV_828"	-17.0934251843832	5.60692517793703	1	"ASV_828"	-11.4865000064461	"ASV_828"
"ASV_829"	-2.6968176771244	6.12679265399828	-231.353195720413	"ASV_829"	3.42997497687388	"ASV_829"
"ASV_830"	-0.602259218269563	4.79279738119449	-156.591905595324	"ASV_830"	4.19053816292493	"ASV_830"
"ASV_831"	2.52532267108071	5.11045935856458	-129.338694995009	"ASV_831"	7.6357820296453	"ASV_831"
"ASV_833"	-17.7694870780349	7.68775234997889	1	"ASV_833"	-10.081734728056	"ASV_833"
"ASV_834"	-3.8366078726986	5.04105324372359	-61.11715216675	"ASV_834"	1.20444537102499	"ASV_834"
"ASV_835"	-13.8309004878628	4.11078296574898	1	"ASV_835"	-9.72011752211381	"ASV_835"
"ASV_836"	-1.27319300831659	4.63046208782837	-130.093572268369	"ASV_836"	3.35726907951177	"ASV_836"
"ASV_838"	16.5454713600979	7.86487527667671	1	"ASV_838"	24.4103466367746	"ASV_838"
"ASV_841"	6.77965144035589	8.71122124518962	-226.8861309646	"ASV_841"	15.4908726855455	"ASV_841"
"ASV_842"	16.8331534171024	7.86487540491713	1	"ASV_842"	24.6980288220196	"ASV_842"
"ASV_843"	20.285093645513	4.40577516128976	1	"ASV_843"	24.6908688068027	"ASV_843"
"ASV_846"	0	0	0	"ASV_846"	0	"ASV_846"
"ASV_849"	18.4552527778893	4.3595607176475	1	"ASV_849"	22.8148134955368	"ASV_849"
"ASV_850"	0.693201154241845	10.9980804877636	-8391.01711794237	"ASV_850"	11.6912816420054	"ASV_850"
"ASV_851"	-19.9556879748067	2.90378841111026	1	"ASV_851"	-17.0518995636965	"ASV_851"
"ASV_853"	-3.04609066716359	8.06628455914213	-542.150368081078	"ASV_853"	5.02019389197854	"ASV_853"
"ASV_854"	0	0	0	"ASV_854"	0	"ASV_854"
"ASV_857"	-0.237648568271574	4.31145845901037	-118.738660435875	"ASV_857"	4.07380989073879	"ASV_857"
"ASV_859"	-0.809086080138439	4.58902061077042	-135.346184201849	"ASV_859"	3.77993453063198	"ASV_859"
"ASV_861"	-0.615010706242439	6.12455776843536	-314.534545055181	"ASV_861"	5.50954706219292	"ASV_861"
"ASV_862"	-12.3334419936181	7.68771865560607	1	"ASV_862"	-4.64572333801203	"ASV_862"
"ASV_865"	-2.98842678626207	8.12484367145972	-560.540127671948	"ASV_865"	5.13641688519765	"ASV_865"
"ASV_866"	-0.0927526579151144	4.89509510137565	-168.075672794424	"ASV_866"	4.80234244346054	"ASV_866"
"ASV_868"	0	0	0	"ASV_868"	0	"ASV_868"
"ASV_869"	-2.17113285561201	9.54119617158779	-1967.58667319152	"ASV_869"	7.37006331597578	"ASV_869"
"ASV_870"	-3.0818080143825	8.43276085625355	-643.694262208113	"ASV_870"	5.35095284187104	"ASV_870"
"ASV_871"	-11.6402989705338	7.68768481407673	1	"ASV_871"	-3.95261415645707	"ASV_871"
"ASV_872"	-0.510008579040211	5.36772199629253	-211.388416698665	"ASV_872"	4.85771341725231	"ASV_872"
"ASV_874"	-0.516147602972467	9.54705761414736	-2325.16535158074	"ASV_874"	9.03091001117489	"ASV_874"
"ASV_876"	2.48675180636033	5.06081006815031	-126.197230573318	"ASV_876"	7.54756187451064	"ASV_876"
"ASV_878"	0	0	0	"ASV_878"	0	"ASV_878"
"ASV_879"	2.93039897773321	4.91223942278683	-95.2063336409831	"ASV_879"	7.84263840052004	"ASV_879"
"ASV_880"	0	0	0	"ASV_880"	0	"ASV_880"
"ASV_882"	-16.4813863103748	2.45832153597612	1	"ASV_882"	-14.0230647743987	"ASV_882"
"ASV_883"	-0.0670220410253101	8.84583921420664	-1343.73110095888	"ASV_883"	8.77881717318133	"ASV_883"
"ASV_886"	-2.08062917581411	5.73878341560778	-212.19322634238	"ASV_886"	3.65815423979367	"ASV_886"
"ASV_887"	-1.66775421943728	9.58843886234268	-2177.39323450719	"ASV_887"	7.9206846429054	"ASV_887"
"ASV_888"	0.358223798276513	4.8065343821667	-159.717006881925	"ASV_888"	5.16475818044321	"ASV_888"
"ASV_890"	20.3137729097495	5.64503568245217	1	"ASV_890"	25.9588085922017	"ASV_890"
"ASV_891"	-16.9766801403736	7.68775217163946	1	"ASV_891"	-9.28892796873413	"ASV_891"
"ASV_892"	0.403911369150624	5.68315920501494	-254.442767954785	"ASV_892"	6.08707057416556	"ASV_892"
"ASV_893"	1.73945694755197	10.998080317577	-4435.42478410276	"ASV_893"	12.737537265129	"ASV_893"
"ASV_899"	-0.417696181762327	3.61374409895953	-76.0742034714837	"ASV_899"	3.1960479171972	"ASV_899"
"ASV_900"	0	0	0	"ASV_900"	0	"ASV_900"
"ASV_902"	4.50764546312425	8.16262795151925	-423.772527623749	"ASV_902"	12.6702734146435	"ASV_902"
"ASV_905"	-12.3334419936181	7.68771865560607	1	"ASV_905"	-4.64572333801203	"ASV_905"
"ASV_906"	18.8331925449732	4.0090846445396	1	"ASV_906"	22.8422771895128	"ASV_906"
"ASV_908"	17.0137020174151	7.86487546846843	1	"ASV_908"	24.8785774858835	"ASV_908"
"ASV_909"	-0.0544482747548466	3.97978452138061	-98.1188529735261	"ASV_909"	3.92533624662576	"ASV_909"
"ASV_910"	-3.31906957270068	9.1030467903935	-944.84260233281	"ASV_910"	5.78397721769282	"ASV_910"
"ASV_911"	0	0	0	"ASV_911"	0	"ASV_911"
"ASV_913"	-1.32298515337017	3.87759095059804	-78.9359741405413	"ASV_913"	2.55460579722788	"ASV_913"
"ASV_914"	17.1838357859128	7.86487551871484	1	"ASV_914"	25.0487113046277	"ASV_914"
"ASV_915"	17.6946613966251	7.86487562708427	1	"ASV_915"	25.5595370237094	"ASV_915"
"ASV_916"	-1.22519121008256	8.7999350247651	-1133.34097782903	"ASV_916"	7.57474381468253	"ASV_916"
"ASV_917"	17.0347426507172	4.09775783722277	1	"ASV_917"	21.13250048794	"ASV_917"
"ASV_918"	-0.970832227217492	4.72754494496951	-144.029250985351	"ASV_918"	3.75671271775201	"ASV_918"
"ASV_919"	0	0	0	"ASV_919"	0	"ASV_919"
"ASV_922"	-17.6008186244252	5.62721245071842	1	"ASV_922"	-11.9736061737067	"ASV_922"
"ASV_923"	19.058334565686	2.27818207850007	1	"ASV_923"	21.3365166441861	"ASV_923"
"ASV_924"	-0.501220104155612	7.37549232952809	-522.168228162957	"ASV_924"	6.87427222537247	"ASV_924"
"ASV_925"	-17.2256180904759	2.5466468992252	1	"ASV_925"	-14.6789711912507	"ASV_925"
"ASV_926"	-0.144509207274729	8.45516218623884	-914.266922785173	"ASV_926"	8.31065297896411	"ASV_926"
"ASV_927"	0	0	0	"ASV_927"	0	"ASV_927"
"ASV_930"	-1.48614769538062	4.2855641208898	-100.609395538291	"ASV_930"	2.79941642550918	"ASV_930"
"ASV_931"	0.7901912363213	8.0655323760001	-706.458458330328	"ASV_931"	8.8557236123214	"ASV_931"
"ASV_932"	0	0	0	"ASV_932"	0	"ASV_932"
"ASV_937"	0	0	0	"ASV_937"	0	"ASV_937"
"ASV_938"	1.98002405567708	8.27078413291012	-709.150570305704	"ASV_938"	10.2508081885872	"ASV_938"
"ASV_941"	-2.7446328698022	4.60463903616207	-81.605885855961	"ASV_941"	1.86000616635988	"ASV_941"
"ASV_942"	-18.0513453737739	3.88466668755828	1	"ASV_942"	-14.1666786862156	"ASV_942"
"ASV_943"	0.914262923813469	8.79783999817101	-1185.04175722089	"ASV_943"	9.71210292198448	"ASV_943"
"ASV_944"	16.7783706941218	7.86487538325306	1	"ASV_944"	24.6432460773749	"ASV_944"
"ASV_945"	-4.36875357367554	8.77058554078091	-570.933254120193	"ASV_945"	4.40183196710537	"ASV_945"
"ASV_946"	18.2598721774039	4.60871336250297	1	"ASV_946"	22.8685855399069	"ASV_946"
"ASV_947"	17.7955298955788	4.00144634276921	1	"ASV_947"	21.796976238348	"ASV_947"
"ASV_948"	-1.21726111434118	4.82271767377465	-147.042818616224	"ASV_948"	3.60545655943347	"ASV_948"
"ASV_950"	0	0	0	"ASV_950"	0	"ASV_950"
"ASV_951"	-17.9712526268019	3.35993068147873	1	"ASV_951"	-14.6113219453232	"ASV_951"
"ASV_952"	-3.17553809176645	3.53767994081767	-11.4008815172952	"ASV_952"	0.36214184905123	"ASV_952"
"ASV_955"	0	0	0	"ASV_955"	0	"ASV_955"
"ASV_956"	-16.7049464399491	5.50852590019271	1	"ASV_956"	-11.1964205397564	"ASV_956"
"ASV_958"	16.7783706941218	7.86487538325306	1	"ASV_958"	24.6432460773749	"ASV_958"
"ASV_959"	18.1116075194594	2.24564469401439	1	"ASV_959"	20.3572522134738	"ASV_959"
"ASV_960"	1.17113741902507	5.42429786470535	-206.46082711292	"ASV_960"	6.59543528373042	"ASV_960"
"ASV_962"	-15.9862103552904	7.6877516202616	1	"ASV_962"	-8.2984587350288	"ASV_962"
"ASV_964"	-2.70402787772677	8.79783788801135	-875.778022617637	"ASV_964"	6.09381001028458	"ASV_964"
"ASV_966"	16.0852235625133	7.86487497686773	1	"ASV_966"	23.950098539381	"ASV_966"
"ASV_967"	-17.1682023207186	3.32465806497065	1	"ASV_967"	-13.8435442557479	"ASV_967"
"ASV_968"	-3.15421676286488	8.58952005535413	-695.847916561043	"ASV_968"	5.43530329248925	"ASV_968"
"ASV_969"	-1.04742944257176	6.19553653019622	-316.565530323746	"ASV_969"	5.14810708762446	"ASV_969"
"ASV_970"	17.3574131402805	2.02950643221921	1	"ASV_970"	19.3869195724997	"ASV_970"
"ASV_972"	5.81693082068552	8.52695173106038	-335.317489977373	"ASV_972"	14.3438825517459	"ASV_972"
"ASV_973"	0	0	0	"ASV_973"	0	"ASV_973"
"ASV_974"	-1.44970312113308	5.93578221233043	-265.690763502438	"ASV_974"	4.48607909119735	"ASV_974"
"ASV_975"	-16.6793574819709	7.68775205883918	1	"ASV_975"	-8.99160542313168	"ASV_975"
"ASV_976"	-2.03731206071374	6.11986674320083	-267.626720877162	"ASV_976"	4.08255468248709	"ASV_976"
"ASV_979"	-1.15259312066313	8.03505180990208	-681.437018699387	"ASV_979"	6.88245868923894	"ASV_979"
"ASV_980"	0	0	0	"ASV_980"	0	"ASV_980"
"ASV_981"	-1.22991737239663	5.78601706934756	-250.984303140065	"ASV_981"	4.55609969695093	"ASV_981"
"ASV_984"	5.10403603145658	6.57853954571044	-108.885682817553	"ASV_984"	11.682575577167	"ASV_984"
"ASV_986"	-2.55349038178435	8.54435710026708	-753.171121092529	"ASV_986"	5.99086671848273	"ASV_986"
"ASV_987"	-16.3918683475022	5.60649516094266	1	"ASV_987"	-10.7853731865595	"ASV_987"
"ASV_988"	3.58164915964463	10.9980658596958	-3333.39408999429	"ASV_988"	14.5797150193404	"ASV_988"
"ASV_989"	15.446859195008	7.86487425075346	1	"ASV_989"	23.3117334457615	"ASV_989"
"ASV_990"	-1.79731255451932	4.99753286551938	-146.564433222191	"ASV_990"	3.20022031100006	"ASV_990"
"ASV_991"	0	0	0	"ASV_991"	0	"ASV_991"
"ASV_992"	-17.679236568996	4.14943778347001	1	"ASV_992"	-13.529798785526	"ASV_992"
"ASV_995"	2.02010012655126	4.47692153449808	-99.0646276960448	"ASV_995"	6.49702166104933	"ASV_995"
"ASV_996"	-2.25647171290937	8.40349792157364	-733.474615967977	"ASV_996"	6.14702620866426	"ASV_996"
"ASV_997"	16.0852235625133	7.86487497686773	1	"ASV_997"	23.950098539381	"ASV_997"
"ASV_998"	-12.3334419936181	7.68771865560607	1	"ASV_998"	-4.64572333801203	"ASV_998"
"ASV_999"	-2.83755895683237	8.79783541553227	-846.837593209973	"ASV_999"	5.9602764586999	"ASV_999"
"ASV_1000"	-1.02096835585666	9.61595402927643	-2371.3544780084	"ASV_1000"	8.59498567341977	"ASV_1000"
"ASV_1004"	-2.49576683939955	8.33009852162933	-678.717466627614	"ASV_1004"	5.83433168222977	"ASV_1004"
"ASV_1006"	-16.5132389455781	3.88371219773534	1	"ASV_1006"	-12.6295267478428	"ASV_1006"
"ASV_1007"	-0.661475052802691	4.74875617139204	-151.213644058508	"ASV_1007"	4.08728111858935	"ASV_1007"
"ASV_1010"	16.7783706941218	7.86487538325306	1	"ASV_1010"	24.6432460773749	"ASV_1010"
"ASV_1012"	-0.82516129058275	4.45769572722326	-124.01063902802	"ASV_1012"	3.63253443664051	"ASV_1012"
"ASV_1014"	-17.4293029284863	7.68775229023611	1	"ASV_1014"	-9.74155063825022	"ASV_1014"
"ASV_1015"	0	0	0	"ASV_1015"	0	"ASV_1015"
"ASV_1017"	17.1838357859128	7.86487551871484	1	"ASV_1017"	25.0487113046277	"ASV_1017"
"ASV_1018"	16.0852235625133	7.86487497686773	1	"ASV_1018"	23.950098539381	"ASV_1018"
"ASV_1020"	4.49199238628858	10.9980701230271	-2915.62992831699	"ASV_1020"	15.4900625093157	"ASV_1020"
"ASV_1023"	0	0	0	"ASV_1023"	0	"ASV_1023"
"ASV_1024"	16.7783706941218	7.86487538325306	1	"ASV_1024"	24.6432460773749	"ASV_1024"
"ASV_1026"	1.85665337518452	4.84377308749618	-131.832442406346	"ASV_1026"	6.7004264626807	"ASV_1026"
"ASV_1028"	-1.15108966737921	6.93034421337652	-433.71910962761	"ASV_1028"	5.77925454599731	"ASV_1028"
"ASV_1029"	-1.16654687991622	4.13723613957816	-97.303623969175	"ASV_1029"	2.97068925966194	"ASV_1029"
"ASV_1030"	17.2685836931524	4.09662989118706	1	"ASV_1030"	21.3652135843394	"ASV_1030"
"ASV_1031"	-19.5890617551933	3.32975708218289	1	"ASV_1031"	-16.2593046730104	"ASV_1031"
"ASV_1032"	17.0137020174151	7.86487546846843	1	"ASV_1032"	24.8785774858835	"ASV_1032"
"ASV_1034"	17.5357425563969	4.33819502315227	1	"ASV_1034"	21.8739375795492	"ASV_1034"
"ASV_1036"	-16.7360384575918	5.33699218391593	1	"ASV_1036"	-11.3990462736759	"ASV_1036"
"ASV_1037"	-1.46436473481542	8.35302729251197	-792.372411161673	"ASV_1037"	6.88866255769654	"ASV_1037"
"ASV_1039"	0	0	0	"ASV_1039"	0	"ASV_1039"
"ASV_1040"	0	0	0	"ASV_1040"	0	"ASV_1040"
"ASV_1041"	-0.9605992722299	8.51630363656969	-925.447384707933	"ASV_1041"	7.55570436433979	"ASV_1041"
"ASV_1042"	0.43845822863043	4.8872141733243	-165.628125698263	"ASV_1042"	5.32567240195473	"ASV_1042"
"ASV_1043"	19.1191968672202	2.54132318463533	1	"ASV_1043"	21.6605200518555	"ASV_1043"
"ASV_1044"	-19.9238828391714	5.22989844193981	1	"ASV_1044"	-14.6939843972316	"ASV_1044"
"ASV_1046"	17.3702757569908	7.86487556479668	1	"ASV_1046"	25.2351513217875	"ASV_1046"
"ASV_1048"	-0.927850969274014	4.43220536423625	-120.967264627735	"ASV_1048"	3.50435439496224	"ASV_1048"
"ASV_1049"	-13.8106845213501	7.68774477247327	1	"ASV_1049"	-6.12293974887688	"ASV_1049"
"ASV_1051"	-2.46848937097831	5.67549475058446	-189.998160821234	"ASV_1051"	3.20700537960615	"ASV_1051"
"ASV_1053"	-0.972912577501286	6.88734853823566	-429.595013230536	"ASV_1053"	5.91443596073438	"ASV_1053"
"ASV_1054"	16.9029430419149	4.01587610304533	1	"ASV_1054"	20.9188191449602	"ASV_1054"
"ASV_1055"	-3.34451396032391	8.54036708251184	-646.934913882157	"ASV_1055"	5.19585312218793	"ASV_1055"
"ASV_1056"	-16.2032955652435	3.81592354614871	1	"ASV_1056"	-12.3873720190948	"ASV_1056"
"ASV_1057"	-0.885669032846956	5.49704160709376	-222.731844272933	"ASV_1057"	4.6113725742468	"ASV_1057"
"ASV_1059"	0	0	0	"ASV_1059"	0	"ASV_1059"
"ASV_1062"	-1.48754531718923	4.34135991224555	-104.445386187964	"ASV_1062"	2.85381459505632	"ASV_1062"
"ASV_1063"	5.13807172358801	10.9980344877931	-2614.91770323128	"ASV_1063"	16.1361062113811	"ASV_1063"
"ASV_1064"	0.943026147195829	3.55389590403479	-68.6740922856648	"ASV_1064"	4.49692205123062	"ASV_1064"
"ASV_1065"	-2.85269481816022	8.64704363005699	-766.387087946564	"ASV_1065"	5.79434881189677	"ASV_1065"
"ASV_1066"	-16.0117993088181	5.50852561101434	1	"ASV_1066"	-10.5032736978038	"ASV_1066"
"ASV_1069"	-1.41211360577334	6.09422702258713	-291.150592614358	"ASV_1069"	4.6821134168138	"ASV_1069"
"ASV_1072"	-16.784435019725	4.34627488753949	1	"ASV_1072"	-12.4381601321855	"ASV_1072"
"ASV_1073"	18.0145454993601	2.86912553041478	1	"ASV_1073"	20.8836710297749	"ASV_1073"
"ASV_1074"	0.529208337356682	9.07695798501492	-1660.32185560761	"ASV_1074"	9.6061663223716	"ASV_1074"
"ASV_1075"	-1.4913647737894	9.65494978084593	-2344.02744303625	"ASV_1075"	8.16358500705654	"ASV_1075"
"ASV_1076"	4.59982139133992	8.84601627777983	-562.118342796178	"ASV_1076"	13.4458376691197	"ASV_1076"
"ASV_1077"	0	0	0	"ASV_1077"	0	"ASV_1077"
"ASV_1078"	-1.45464625877011	8.94506533704017	-1331.70510557372	"ASV_1078"	7.49041907827007	"ASV_1078"
"ASV_1080"	4.17584301037892	8.75655231387183	-594.133129060732	"ASV_1080"	12.9323953242507	"ASV_1080"
"ASV_1081"	-1.97105959946248	5.96119313941662	-246.456443276787	"ASV_1081"	3.99013353995414	"ASV_1081"
"ASV_1082"	-2.05930521202731	3.86056466859	-60.8564134339221	"ASV_1082"	1.8012594565627	"ASV_1082"
"ASV_1083"	0	0	0	"ASV_1083"	0	"ASV_1083"
"ASV_1084"	0	0	0	"ASV_1084"	0	"ASV_1084"
"ASV_1085"	16.3259945136296	4.65756419202811	1	"ASV_1085"	20.9835587056577	"ASV_1085"
"ASV_1086"	-17.089133127788	5.63231647126487	1	"ASV_1086"	-11.4568166565231	"ASV_1086"
"ASV_1087"	-2.09530708379258	6.0206866898407	-249.104529267643	"ASV_1087"	3.92537960604812	"ASV_1087"
"ASV_1088"	-3.36544447133101	8.42613504737384	-601.694816192899	"ASV_1088"	5.06069057604283	"ASV_1088"
"ASV_1091"	0	0	0	"ASV_1091"	0	"ASV_1091"
"ASV_1094"	0.637109195324397	6.66874458587534	-395.544515636645	"ASV_1094"	7.30585378119974	"ASV_1094"
"ASV_1095"	0	0	0	"ASV_1095"	0	"ASV_1095"
"ASV_1096"	-0.627750272935023	5.07553579397927	-182.419237840495	"ASV_1096"	4.44778552104424	"ASV_1096"
"ASV_1097"	0	0	0	"ASV_1097"	0	"ASV_1097"
"ASV_1099"	-1.47176927042452	8.26548495530774	-747.141700775733	"ASV_1099"	6.79371568488323	"ASV_1099"
"ASV_1100"	0	0	0	"ASV_1100"	0	"ASV_1100"
"ASV_1102"	-1.51663729739163	6.47808487561727	-345.327663099733	"ASV_1102"	4.96144757822565	"ASV_1102"
"ASV_1103"	0.287736107735416	10.9980808382718	-32472.2026861525	"ASV_1103"	11.2858169460072	"ASV_1103"
"ASV_1105"	-3.98991262185666	8.16196346778562	-481.505300863443	"ASV_1105"	4.17205084592896	"ASV_1105"
"ASV_1106"	15.446859195008	7.86487425075346	1	"ASV_1106"	23.3117334457615	"ASV_1106"
"ASV_1108"	0.332292387344646	5.91435550393713	-288.226365926922	"ASV_1108"	6.24664789128177	"ASV_1108"
"ASV_1109"	0	0	0	"ASV_1109"	0	"ASV_1109"
"ASV_1112"	16.0852235625133	7.86487497686773	1	"ASV_1112"	23.950098539381	"ASV_1112"
"ASV_1114"	-0.562637546398846	3.99908442658423	-96.4940579810249	"ASV_1114"	3.43644688018539	"ASV_1114"
"ASV_1117"	0	0	0	"ASV_1117"	0	"ASV_1117"
"ASV_1119"	-1.07523717681401	3.21475672551787	-50.6164744882247	"ASV_1119"	2.13951954870386	"ASV_1119"
"ASV_1120"	0	0	0	"ASV_1120"	0	"ASV_1120"
"ASV_1122"	-0.393408657864586	8.77087665636478	-1213.21495645167	"ASV_1122"	8.37746799850019	"ASV_1122"
"ASV_1123"	0	0	0	"ASV_1123"	0	"ASV_1123"
"ASV_1124"	16.9029430419149	4.01587610304533	1	"ASV_1124"	20.9188191449602	"ASV_1124"
"ASV_1126"	-17.0407915976369	7.68775219187009	1	"ASV_1126"	-9.35303940576681	"ASV_1126"
"ASV_1127"	16.4829919808757	4.95841284930531	1	"ASV_1127"	21.441404830181	"ASV_1127"
"ASV_1129"	16.5454713600979	7.86487527667671	1	"ASV_1129"	24.4103466367746	"ASV_1129"
"ASV_1132"	17.5618040869145	2.77544659658136	1	"ASV_1132"	20.3372506834959	"ASV_1132"
"ASV_1133"	-0.0956468431015563	8.15757182679048	-756.027241216425	"ASV_1133"	8.06192498368893	"ASV_1133"
"ASV_1134"	0	0	0	"ASV_1134"	0	"ASV_1134"
"ASV_1136"	-0.751708769427683	5.84363612174123	-271.625219617976	"ASV_1136"	5.09192735231355	"ASV_1136"
"ASV_1137"	15.6950457448774	4.63242927616172	1	"ASV_1137"	20.3274750210391	"ASV_1137"
"ASV_1138"	-2.57118310595762	8.85247847487935	-933.813257812538	"ASV_1138"	6.28129536892173	"ASV_1138"
"ASV_1140"	0.184859153945459	10.9980792905062	-45479.35662274	"ASV_1140"	11.1829384444517	"ASV_1140"
"ASV_1141"	-0.697738395171173	5.39440344227115	-212.673026399248	"ASV_1141"	4.69666504709998	"ASV_1141"
"ASV_1142"	-18.0574869979237	7.68775238687351	1	"ASV_1142"	-10.3697346110502	"ASV_1142"
"ASV_1144"	0	0	0	"ASV_1144"	0	"ASV_1144"
"ASV_1146"	-16.2363984653803	4.15778065669412	1	"ASV_1146"	-12.0786178086862	"ASV_1146"
"ASV_1147"	15.7000589790757	4.63715705797831	1	"ASV_1147"	20.337216037054	"ASV_1147"
"ASV_1148"	17.8423887159715	4.19383698532311	1	"ASV_1148"	22.0362257012947	"ASV_1148"
"ASV_1151"	0	0	0	"ASV_1151"	0	"ASV_1151"
"ASV_1152"	-2.00307717075428	6.19860226810992	-283.188913773556	"ASV_1152"	4.19552509735564	"ASV_1152"
"ASV_1154"	-0.329612703567058	8.16558345817034	-760.980719568173	"ASV_1154"	7.83597075460328	"ASV_1154"
"ASV_1157"	-2.00542619606457	8.81311956809447	-1014.63434566478	"ASV_1157"	6.8076933720299	"ASV_1157"
"ASV_1158"	-15.9862103552904	7.6877516202616	1	"ASV_1158"	-8.2984587350288	"ASV_1158"
"ASV_1159"	-4.05661427564456	8.68489503905369	-589.869663097337	"ASV_1159"	4.62828076340913	"ASV_1159"
"ASV_1161"	-15.0936964695504	7.68775035605376	1	"ASV_1161"	-7.40594611349669	"ASV_1161"
"ASV_1162"	3.80656428926621	10.9980578836018	-3229.22327831466	"ASV_1162"	14.804622172868	"ASV_1162"
"ASV_1163"	-1.82691227520856	8.89236079692438	-1125.86905730448	"ASV_1163"	7.06544852171582	"ASV_1163"
"ASV_1164"	16.7783706941218	7.86487538325306	1	"ASV_1164"	24.6432460773749	"ASV_1164"
"ASV_1165"	-1.03203719208709	5.78889038917559	-257.991489551875	"ASV_1165"	4.75685319708849	"ASV_1165"
"ASV_1166"	17.6946613966251	7.86487562708427	1	"ASV_1166"	25.5595370237094	"ASV_1166"
"ASV_1167"	-17.9096488765719	3.44126413453327	1	"ASV_1167"	-14.4683847420386	"ASV_1167"
