Combined_Sample1	Combined_Sample15	Combined_Sample13	Combined_Sample40	Combined_Sample41	Combined_Sample42	Combined_Sample48	Combined_Sample24	Combined_Sample3	Combined_Sample6	Combined_Sample32	Combined_Sample7	Combined_Sample8	Combined_Sample9	Combined_Sample10
0	0	0	0	0	0	0	0	0	17	30	0	17	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	47	0	0	0	0
0	9	27	12	0	0	7	0	0	0	0	0	0	0	9
0	7	0	0	0	0	0	0	21	0	0	0	14	7	19
0	0	68	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	34	34	0	0	0	0	0	0	0	0	0
0	0	0	0	16	35	17	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	15	0	53	0	0	0	0
0	0	0	0	0	0	0	0	0	36	32	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
0	0	0	0	0	0	0	0	0	50	0	0	13	0	0
9	0	0	0	0	0	0	0	4	5	17	12	3	0	0
34	0	0	0	0	0	0	0	33	0	0	0	0	0	0
27	0	0	0	0	0	0	0	29	4	7	0	0	0	0
27	0	0	0	0	0	0	0	2	0	38	0	0	0	0
25	0	0	0	0	0	0	0	26	0	0	0	0	16	0
20	0	0	0	0	0	0	0	0	34	13	0	0	0	0
14	0	0	0	0	0	0	0	0	11	13	0	29	0	0
0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	45	22	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	67	0
23	0	0	0	0	0	0	0	42	0	0	0	0	0	0
8	11	27	10	0	0	0	0	0	0	9	0	0	0	0
22	0	0	0	0	0	0	0	0	12	19	0	10	0	0
5	7	1	0	0	0	15	0	11	10	0	0	3	0	8
4	0	0	0	0	0	0	0	9	16	12	7	16	0	0
0	0	0	0	0	0	0	0	28	0	27	0	0	0	0
0	0	0	0	0	0	46	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	1	13	4	0	0	0	0
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	12	0	0	0	0	0	0	0	0	12	0	0	0	0
15	0	0	0	0	0	0	0	27	0	24	0	0	0	0
0	0	46	14	0	0	3	0	0	0	0	0	0	3	0
0	0	0	0	18	15	33	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	32	8	26	0	0	0	0
0	0	0	0	0	0	0	0	0	35	31	0	0	0	0
0	0	0	0	0	0	0	0	0	26	23	0	17	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	32	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	22	28	0	0	0	0
0	0	0	0	0	0	0	0	0	37	13	0	0	0	0
0	0	2	1	3	8	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	17	17	0	16	0	0
0	16	18	0	0	0	0	0	0	0	0	0	0	2	7
0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
0	8	20	0	0	0	0	0	0	0	0	0	0	12	0
0	0	48	17	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	34	16	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
6	0	0	0	0	0	0	0	55	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	41	0	0	0	0
7	0	0	0	0	0	0	0	15	13	14	5	2	0	0
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	0	0	0	0	0	0	0	23	0	0	0	0	0	0
17	0	0	0	0	0	0	0	24	13	10	0	0	0	0
0	13	0	0	0	0	0	0	0	0	0	0	0	0	51
0	0	49	15	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	64	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	64	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
0	0	0	0	0	0	0	0	0	0	21	10	33	0	0
0	0	0	0	0	0	0	0	0	22	37	0	3	0	0
0	0	0	0	50	0	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	23	0	35	0	0	0	0
0	6	0	0	22	13	9	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	29	0	14	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	23	21	0	19	0	0
24	0	0	0	0	0	0	0	24	0	14	0	0	0	0
0	16	0	0	0	0	0	0	0	0	0	0	0	18	28
0	13	0	0	0	0	0	0	0	0	0	0	0	0	24
0	6	0	25	0	0	0	0	0	0	0	0	0	0	4
0	0	0	54	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	25	23	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
0	0	0	0	0	0	0	0	44	0	18	0	0	0	0
0	0	0	0	0	0	0	0	0	25	37	0	0	0	0
0	0	0	0	0	0	0	0	0	20	22	0	20	0	0
0	0	0	0	0	0	0	0	0	19	18	0	25	0	0
0	0	0	0	0	0	0	0	0	0	38	0	24	0	0
0	0	55	0	0	0	0	0	0	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	13	10	3	9	0	0
0	0	0	0	24	6	12	0	0	0	0	0	0	0	0
0	3	22	6	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	32	0	0	0	0	0	0
26	0	0	0	0	0	0	0	35	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	13	32	0	0	0	0
13	0	0	0	0	0	0	0	0	24	18	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	23	0	12	0	0	0	0	0	0	0	0
0	0	52	0	0	0	0	0	0	9	0	0	0	0	0
0	0	0	0	0	0	0	0	28	0	33	0	0	0	0
0	0	0	0	0	0	0	0	0	44	17	0	0	0	0
0	0	0	0	0	0	0	0	0	12	13	11	25	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	61	0
0	13	0	0	0	0	0	32	4	0	0	0	0	6	2
0	0	15	0	19	3	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	14	0	0	0	0
30	0	0	0	0	0	0	0	30	0	0	0	0	0	0
28	0	0	0	0	0	0	0	14	0	18	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	44	0	0	0	8	0	0	0	0	0	0	0	8
0	0	10	18	0	0	15	0	0	0	0	0	0	6	11
0	0	0	60	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	22	21	17	0	0	0	0	0	0	0	0
0	0	0	0	0	39	21	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	42	0	0	18	0	0
0	0	0	0	0	0	0	0	0	25	35	0	0	0	0
0	0	0	0	0	0	0	0	0	0	24	0	36	0	0
0	0	0	0	0	0	0	0	0	0	0	0	60	0	0
0	8	0	0	0	0	1	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	0	0	0	0	0	0	0	11	0	0	0	0	0	0
28	0	0	0	0	0	0	0	10	0	21	0	0	0	0
14	0	0	0	0	0	0	0	23	0	22	0	0	0	0
0	25	0	0	0	0	0	0	0	0	0	0	0	0	34
0	0	22	19	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	59	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	43	16	0	0	0	0
0	0	0	0	0	0	0	0	0	38	21	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
0	29	0	0	0	24	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	23	10	4	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	1	0	23	0	0	0	0
27	0	0	0	0	0	0	0	31	0	0	0	0	0	0
25	20	0	0	0	0	0	0	13	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	18	0	19	0	0
7	10	28	13	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	22	0	32	0	0	0	0	0	0
0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	0	0	0	0	0	0	0	0	0	0	0	16	12
0	12	0	0	0	0	0	0	0	0	0	0	0	0	5
0	0	42	8	0	0	0	0	0	0	0	0	0	0	0
0	0	58	0	0	0	0	0	0	0	0	0	0	0	0
0	0	20	38	0	0	0	0	0	0	0	0	0	0	0
0	0	16	0	17	19	6	0	0	0	0	0	0	0	0
0	0	0	26	29	0	0	0	0	0	0	0	0	0	3
0	0	0	17	0	24	17	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	25	0	33	0	0
0	0	25	0	0	0	0	0	0	0	12	0	17	0	0
11	0	0	0	0	0	0	0	27	0	13	0	0	0	0
0	0	29	9	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	0	0	0	0	0	0	0	19	0	0	0	0	0	0
34	0	0	0	0	0	0	0	23	0	0	0	0	0	0
33	0	0	0	0	0	0	0	24	0	0	0	0	0	0
22	0	0	0	0	0	0	0	35	0	0	0	0	0	0
6	0	27	24	0	0	0	0	0	0	0	0	0	0	0
0	57	0	0	0	0	0	0	0	0	0	0	0	0	0
0	23	0	21	0	0	0	0	0	0	13	0	0	0	0
0	11	0	0	0	0	0	0	0	0	0	0	0	27	0
0	10	47	0	0	0	0	0	0	0	0	0	0	0	0
0	0	18	0	0	0	0	0	0	0	0	0	0	0	15
0	0	0	29	17	0	11	0	0	0	0	0	0	0	0
0	0	0	0	0	39	18	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	27	15	15	0	0	0	0
0	0	0	0	0	0	0	0	0	28	11	0	18	0	0
0	0	0	0	0	0	0	0	0	24	21	0	12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
17	0	0	0	0	0	0	0	0	15	15	0	0	3	0
0	0	0	0	0	0	49	0	0	0	0	0	0	0	0
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	14	0	0	0	0	23	0
0	0	0	0	20	15	20	0	0	0	0	0	0	0	0
0	0	36	20	0	0	0	0	0	0	0	0	0	0	0
0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	38	10	8	0	0	0	0
0	0	0	0	0	0	0	0	36	4	16	0	0	0	0
0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
0	0	0	0	0	0	0	0	0	31	25	0	0	0	0
0	0	0	0	0	0	0	0	0	17	21	0	18	0	0
0	0	0	0	0	0	0	0	0	16	40	0	0	0	0
0	0	0	0	0	0	0	0	0	15	41	0	0	0	0
0	0	0	0	0	0	0	0	0	0	30	0	26	0	0
0	15	0	0	0	0	0	0	0	0	0	0	0	0	7
0	0	37	16	0	0	0	0	0	0	0	0	0	0	0
0	20	0	0	0	0	0	0	36	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	6	17	0	18	0	0
13	0	0	0	0	0	0	0	42	0	0	0	0	0	0
2	0	0	0	0	0	0	0	3	28	22	0	0	0	0
0	24	0	0	0	0	12	0	0	0	0	0	0	19	0
0	0	0	0	55	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	55	0	0	0	0	0	0
0	0	0	0	0	0	0	0	55	0	0	0	0	0	0
0	0	0	0	0	0	0	0	38	0	17	0	0	0	0
0	0	0	0	0	0	0	0	19	0	36	0	0	0	0
0	0	0	0	0	0	0	0	18	23	0	0	14	0	0
0	0	0	0	0	0	0	0	0	28	0	10	17	0	0
0	0	0	0	0	0	0	0	0	0	55	0	0	0	0
7	0	0	0	0	0	0	0	7	7	7	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	35	0	0	0	0
19	0	0	0	0	0	0	0	15	20	0	0	0	0	0
0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	0	0	0	0	0	0	0	0	0	0	0	11	5
0	11	0	0	0	0	0	0	0	0	0	0	16	0	9
0	6	0	13	6	7	0	0	7	0	9	0	6	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
0	0	14	0	0	0	0	0	6	0	0	0	0	14	0
0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	21	33	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	54	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	54	0	0	0	0	0	0
0	0	0	0	0	0	0	0	54	0	0	0	0	0	0
0	0	0	0	0	0	0	0	16	0	0	0	38	0	0
5	0	0	0	0	0	0	0	7	11	29	0	0	0	0
21	0	0	0	0	0	0	0	15	0	0	0	15	0	0
4	0	6	1	0	0	0	0	0	10	5	0	2	0	0
40	0	0	0	0	0	0	0	13	0	0	0	0	0	0
22	0	0	0	0	0	0	0	31	0	0	0	0	0	0
6	0	0	0	0	0	0	0	7	8	17	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
0	0	28	16	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	53	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	53	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	30	23	0	0	0	0
0	7	0	21	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	23	16
20	0	0	0	0	0	0	0	24	0	0	0	0	0	0
0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
0	8	0	0	0	0	0	0	0	0	0	0	0	9	0
21	0	0	0	0	0	0	0	12	0	0	0	0	0	0
16	0	0	0	0	0	0	0	12	11	13	0	0	0	0
11	0	0	0	0	0	0	0	0	21	20	0	0	0	0
0	14	17	7	0	0	0	0	0	0	0	0	0	0	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	40	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12	30	10	0	0	0	0	0	0	0	0
0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	52	0	0	0	0	0	0
0	0	0	0	0	0	0	0	26	0	0	0	26	0	0
18	0	0	0	0	0	0	0	0	0	29	0	0	0	0
0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	21	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	23	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	17	0	34	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	51	0	0
10	0	0	0	0	0	0	0	16	12	9	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	23	0	0	0	0	0	0
24	0	0	0	0	0	0	0	14	0	12	0	0	0	0
21	0	0	0	0	0	0	0	20	0	9	0	0	0	0
18	0	0	0	0	0	0	0	5	0	27	0	0	0	0
17	0	0	0	0	0	0	0	0	21	12	0	0	0	0
17	0	0	0	0	0	0	0	22	0	11	0	0	0	0
12	0	0	0	0	0	0	0	0	26	12	0	0	0	0
8	0	0	9	0	0	0	0	0	11	0	0	22	0	0
0	0	32	9	0	0	0	0	0	0	0	0	0	0	0
0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
0	0	46	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	21	19	0	0	0	0
0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
0	0	0	0	0	0	0	0	0	32	18	0	0	0	0
0	0	0	0	0	0	0	0	0	22	28	0	0	0	0
0	0	0	0	0	0	0	0	0	29	0	0	14	0	0
0	0	0	0	0	0	36	0	0	0	0	0	0	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	25	0	0	0	0	0	0
0	22	0	0	0	0	0	0	0	0	0	0	0	0	27
0	18	0	0	0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	0	0	0	13	0	0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	11
0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	18	22	9	0	0	0	0	0	0	0	0
0	0	0	0	7	29	13	0	0	0	0	0	0	0	0
0	0	0	0	0	0	17	0	32	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	33	16	0	0	0	0
0	0	0	0	0	0	0	0	0	23	26	0	0	0	0
0	0	0	0	0	0	0	0	0	17	32	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
15	0	0	0	0	0	0	0	23	0	0	0	0	0	0
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	23	0	0	0	0	0	0
0	11	0	25	0	0	0	0	0	0	0	0	0	0	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
0	0	7	0	0	0	0	0	0	18	18	0	5	0	0
0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	48	0	0	0	0	0	0	0	0	0	0
0	0	0	0	48	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	18	0	30	0	0	0	0	0	0
0	0	0	0	0	0	11	0	0	0	37	0	0	0	0
0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
0	0	0	0	0	0	0	0	33	0	0	0	15	0	0
0	0	0	0	0	0	0	0	27	0	21	0	0	0	0
0	0	0	0	0	0	0	0	27	9	12	0	0	0	0
0	0	0	0	0	0	0	0	12	15	21	0	0	0	0
0	0	0	0	0	0	0	0	0	17	31	0	0	0	0
0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
0	0	0	13	21	0	0	8	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	15	10	0	0	0	0	0
0	0	18	3	0	0	0	0	0	0	0	0	0	3	1
27	0	0	0	0	0	0	0	0	0	20	0	0	0	0
0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
0	21	0	0	0	0	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0	0	30	17	0	0	0	0	0	0	0	0	0	0	0
0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	32	0	15	0	0	0	0
0	0	0	0	0	0	0	0	0	10	0	30	0	0	0
0	0	0	0	0	0	0	0	8	8	2	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	13	5	0	0	0	0
24	0	0	0	0	0	0	0	22	0	0	0	0	0	0
6	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	23	0	0	0	0	0	0	0	0	0	0	23	0	0
0	13	0	0	0	0	0	0	0	0	0	0	0	6	0
0	4	34	8	0	0	0	0	0	0	0	0	0	0	0
0	0	8	20	0	0	18	0	0	0	0	0	0	0	0
0	0	0	0	0	13	17	0	0	0	16	0	0	0	0
0	0	0	0	0	0	27	0	0	0	0	0	0	0	19
0	0	0	0	0	0	13	0	24	9	0	0	0	0	0
0	0	0	0	0	0	0	0	16	0	30	0	0	0	0
0	0	0	0	0	0	0	0	15	16	0	0	15	0	0
0	0	0	0	0	0	0	0	0	17	29	0	0	0	0
0	0	0	0	0	0	0	0	0	15	31	0	0	0	0
0	0	0	0	0	0	0	0	0	0	46	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
22	0	0	0	0	0	0	0	20	0	0	0	0	0	0
1	0	0	0	0	0	0	0	10	0	1	23	0	5	1
0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	11	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	12	0	0	0	0	0	0
27	0	0	0	0	0	0	0	18	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	24	0	0	0	0
16	0	0	0	0	0	0	0	13	0	16	0	0	0	0
16	0	0	0	0	0	0	0	12	14	3	0	0	0	0
11	0	0	0	0	0	0	0	0	21	13	0	0	0	0
0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	13	0	0	0	0	0	0	0	0	0	0	0	8
0	0	28	17	0	0	0	0	0	0	0	0	0	0	0
0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
0	0	0	17	0	0	0	0	0	15	13	0	0	0	0
0	0	0	0	14	15	16	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
0	0	0	0	0	0	0	0	29	0	0	0	16	0	0
0	0	0	0	0	0	0	0	26	0	19	0	0	0	0
0	0	0	0	0	0	0	0	16	12	17	0	0	0	0
0	0	0	0	0	0	0	0	4	27	3	0	11	0	0
0	0	0	0	0	0	0	0	0	25	20	0	0	0	0
0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
0	0	0	0	0	0	9	0	0	0	0	0	0	0	24
0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	16	0	0	0	0	0	0
12	0	0	0	0	0	0	0	32	0	0	0	0	0	0
9	0	0	0	0	0	0	0	21	7	1	0	6	0	0
0	19	0	7	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	26	18	0	0	0	0	0	0	0	0	0	0	0
0	0	22	12	0	0	10	0	0	0	0	0	0	0	0
0	0	0	28	0	0	0	0	0	0	0	0	0	5	11
0	0	0	0	0	0	44	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7	17	20	0	0	0	0
0	0	0	0	0	0	0	0	0	44	0	0	0	0	0
0	0	0	0	0	0	0	0	0	32	12	0	0	0	0
0	0	0	0	0	0	0	0	0	32	12	0	0	0	0
0	0	0	0	0	0	0	0	0	22	22	0	0	0	0
0	0	0	0	0	0	0	0	0	0	44	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	28	16
2	0	0	0	0	0	0	0	0	5	11	0	24	0	0
0	9	16	0	0	0	12	0	0	5	0	0	0	0	0
1	0	0	0	0	0	0	0	0	4	5	3	5	0	0
0	0	0	0	0	0	0	0	2	8	1	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	13	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
0	0	18	25	0	0	0	0	0	0	0	0	0	0	0
0	0	0	43	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
0	0	0	0	0	0	0	0	20	0	23	0	0	0	0
0	0	0	0	0	0	0	0	4	32	7	0	0	0	0
0	0	0	0	0	0	0	0	0	14	29	0	0	0	0
0	0	0	0	0	0	0	0	0	4	10	0	29	0	0
0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
0	0	0	0	0	0	0	0	0	20	13	0	6	0	0
10	0	0	0	0	0	0	0	13	0	10	0	0	0	0
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0	0	16	0	0	0	0
25	0	0	0	0	0	0	0	0	0	17	0	0	0	0
15	0	0	0	0	0	0	0	27	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	12	19	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	0	0	3	0	0	0	0	0	0	17	15
0	0	0	0	0	42	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	42	0	0	0	0	0	0
0	0	0	0	0	0	0	0	42	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12	30	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	22	0	0	0	0	0	0
18	0	0	0	0	0	0	0	23	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	12	21	0	0	0	0
6	0	0	0	0	0	0	0	10	13	12	0	0	0	0
0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	17	0	0	0	0	0	24	0	0	0	0	0
0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	10	0	31	0	0	0	0	0	0
