"RR"	"err_R"	"Sig_adjust_R"	"ICl_R"	"ICu_R"	"ID"
"ASV_846"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_846"
"ASV_847"	0.249779508562822	2.39225074590652	-216.909357103998	-2.1424712373437	2.64203025446934	"ASV_847"
"ASV_849"	5.72766174844614	1.17549479455338	1	4.55216695389276	6.90315654299953	"ASV_849"
"ASV_850"	4.83628190695148	1.15799244473253	1	3.67828946221895	5.994274351684	"ASV_850"
"ASV_852"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_852"
"ASV_853"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_853"
"ASV_854"	4.04742764243435	1.39657864582001	1	2.65084899661434	5.44400628825436	"ASV_854"
"ASV_855"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_855"
"ASV_858"	4.73180283692146	1.24999589227397	1	3.48180694464748	5.98179872919543	"ASV_858"
"ASV_869"	-0.541716110785329	2.45331012071533	-228.533861965153	-2.99502623150066	1.91159400993	"ASV_869"
"ASV_873"	5.52545293913178	1.186401293129	1	4.33905164600278	6.71185423226079	"ASV_873"
"ASV_875"	2.26828249860194	2.02646502630455	1	0.241817472297388	4.29474752490649	"ASV_875"
"ASV_877"	1.6306401200847	2.32763024157595	-38.3043851590978	-0.696990121491244	3.95827036166065	"ASV_877"
"ASV_878"	5.17048399503815	1.94886363636364	1	3.22162035867451	7.11934763140179	"ASV_878"
"ASV_879"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_879"
"ASV_881"	-0.263154644455569	1.73671833058945	-44.459349681965	-1.99987297504502	1.47356368613388	"ASV_881"
"ASV_885"	4.15103990589865	1.92913385826772	1	2.22190604763093	6.08017376416636	"ASV_885"
"ASV_887"	-0.609727331434278	2.74928958778264	-764.99768160031	-3.35901691921692	2.13956225634836	"ASV_887"
"ASV_889"	-0.243409248773793	2.73292675398137	-2028.12447881958	-2.97633600275516	2.48951750520758	"ASV_889"
"ASV_891"	0.101203906853472	2.63055700460833	-529.550818474785	-2.52935309775486	2.7317609114618	"ASV_891"
"ASV_892"	-4.39444915467244	1.31902704393454	1	-5.71347619860698	-3.0754221107379	"ASV_892"
"ASV_893"	-4.21459369037368	1.93103448275862	1	-6.1456281731323	-2.28355920761506	"ASV_893"
"ASV_897"	1.55630265768049	2.09756192074346	-21.9031809362956	-0.541259263062975	3.65386457842395	"ASV_897"
"ASV_902"	0.372128687840573	2.73348732902256	-1080.84112961126	-2.36135864118199	3.10561601686313	"ASV_902"
"ASV_903"	4.83628190695148	0.892469639603034	1	3.94381226734844	5.72875154655451	"ASV_903"
"ASV_904"	3.80109144472086	1.32419205474848	1	2.47689938997239	5.12528349946934	"ASV_904"
"ASV_905"	1.01512514440101	2.71698641397434	-357.927741064652	-1.70186126957333	3.73211155837535	"ASV_905"
"ASV_908"	5.17048399503815	1.42506297888958	1	3.74542101614857	6.59554697392773	"ASV_908"
"ASV_910"	0.925576927450324	1.5321655814821	-14.573709124399	-0.606588654031778	2.45774250893243	"ASV_910"
"ASV_911"	5.3339257940154	1.387953544675	1	3.94597224934041	6.7218793386904	"ASV_911"
"ASV_915"	0.116139649912653	2.73314187954333	-3571.69995929184	-2.61700222963068	2.84928152945599	"ASV_915"
"ASV_918"	5.59749560413824	1.95273401297498	1	3.64476159116327	7.55022961711322	"ASV_918"
"ASV_919"	5.76753944045895	1.95387021110242	1	3.81366922935653	7.72140965156138	"ASV_919"
"ASV_920"	-4.11087386417331	1.32294438687232	1	-5.43381825104563	-2.787929477301	"ASV_920"
"ASV_921"	4.24491742070147	1.93189964157706	1	2.31301777912441	6.17681706227854	"ASV_921"
"ASV_923"	2.12596155731473	2.12189311985201	0.121737364693881	0.00406843746271823	4.24785467716674	"ASV_923"
"ASV_926"	0.725408042778167	2.35833416645663	-148.43173037659	-1.63292612367847	3.0837422092348	"ASV_926"
"ASV_928"	0.810930216216329	2.25488459504848	-110.154988548439	-1.44395437883215	3.06581481126481	"ASV_928"
"ASV_936"	-0.901332247943819	2.73785868395405	-474.278859061491	-3.63919093189787	1.83652643601023	"ASV_936"
"ASV_939"	1.70982102638962	2.36146951937316	-36.3088890571629	-0.651648492983544	4.07129054576278	"ASV_939"
"ASV_944"	4.33073334028633	1.34212676281369	1	2.98860657747264	5.67286010310002	"ASV_944"
"ASV_946"	0.476846753499016	2.44006827257204	-233.448307823556	-1.96322151907302	2.91691502607106	"ASV_946"
"ASV_947"	4.61512051684126	1.42823855594081	1	3.18688196090045	6.04335907278207	"ASV_947"
"ASV_953"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_953"
"ASV_954"	-4.47354174350965	1.93764258555133	1	-6.41118432906099	-2.53589915795832	"ASV_954"
"ASV_956"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_956"
"ASV_957"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_957"
"ASV_958"	5.13432676643881	0.911109267749331	1	4.22321749868947	6.04543603418814	"ASV_958"
"ASV_959"	0.156792689290097	2.3476266222572	-191.13900378513	-2.1908339329671	2.5044193115473	"ASV_959"
"ASV_960"	2.89398839836635	1.86283191266914	1	1.03115648569722	4.75682031103549	"ASV_960"
"ASV_961"	0.946885852452358	1.6161831073685	-17.7665503586183	-0.669297254916146	2.56306895982086	"ASV_961"
"ASV_962"	-5.97719657531028	1.95502958579882	1	-7.93222616110909	-4.02216698951146	"ASV_962"
"ASV_975"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_975"
"ASV_980"	4.24491742070147	1.42174924449216	1	2.82316817620932	5.66666666519363	"ASV_980"
"ASV_983"	5.42053499927229	1.39054354495137	1	4.02999145432091	6.81107854422366	"ASV_983"
"ASV_984"	0.423243354129448	1.75346679796451	-42.0287790607531	-1.33022344383506	2.17671015209396	"ASV_984"
"ASV_988"	0.380685079109677	2.49597591300028	-298.943881764633	-2.1152908338906	2.87666099210995	"ASV_988"
"ASV_991"	4.88469407073841	1.37118050670954	1	3.51351356402886	6.25587457744795	"ASV_991"
"ASV_995"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_995"
"ASV_996"	0.565807758183344	2.48964943804518	-250.281370538773	-1.92384167986183	3.05545719622852	"ASV_996"
"ASV_997"	-0.730418575357177	2.34039948049271	-143.524611481063	-3.07081805584989	1.60998090513554	"ASV_997"
"ASV_998"	0.30834742668205	2.35860019855199	-183.79874586327	-2.05025277186994	2.66694762523404	"ASV_998"
"ASV_999"	4.78540623629103	1.94363256784969	1	2.84177366844134	6.72903880414071	"ASV_999"
"ASV_1000"	4.88469407073841	1.33053132941947	1	3.55416274131894	6.21522540015788	"ASV_1000"
"ASV_1001"	4.78540623629103	1.34653633471531	1	3.43886990157572	6.13194257100633	"ASV_1001"
"ASV_1004"	4.73180283692146	1.94273127753304	1	2.78907155938842	6.6745341144545	"ASV_1004"
"ASV_1006"	-4.21459369037368	1.31577820885096	1	-5.53037189922464	-2.89881548152272	"ASV_1006"
"ASV_1008"	-4.39444915467244	1.40103096724273	1	-5.79548012191517	-2.99341818742971	"ASV_1008"
"ASV_1010"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1010"
"ASV_1016"	4.93087032562739	1.20410146206552	1	3.72676886356188	6.13497178769291	"ASV_1016"
"ASV_1017"	-0.213574100298059	2.70679383174486	-930.041594040163	-2.92036793204292	2.4932197314468	"ASV_1017"
"ASV_1018"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1018"
"ASV_1019"	1.79175946922805	2.29543293208035	-23.9048329140117	-0.503673462852299	4.08719240130841	"ASV_1019"
"ASV_1020"	4.73180283692146	1.12440248801793	1	3.60740034890353	5.85620532493938	"ASV_1020"
"ASV_1021"	5.64279320302977	1.95305580159433	1	3.68973740143544	7.5958490046241	"ASV_1021"
"ASV_1030"	4.55124184396254	1.93931398416886	1	2.61192785979367	6.4905558281314	"ASV_1030"
"ASV_1031"	4.78540623629103	1.16904749349632	1	3.61635874279471	5.95445372978734	"ASV_1031"
"ASV_1032"	5.72766174844614	1.34249421664169	1	4.38516753180446	7.07015596508783	"ASV_1032"
"ASV_1034"	4.78540623629103	1.94363256784969	1	2.84177366844134	6.72903880414071	"ASV_1034"
"ASV_1035"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_1035"
"ASV_1036"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1036"
"ASV_1038"	-4.90032427327857	1.9454094292804	1	-6.84573370255897	-2.95491484399818	"ASV_1038"
"ASV_1042"	4.61512051684126	1.59436071194573	1	3.02075980489553	6.20948122878699	"ASV_1042"
"ASV_1045"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_1045"
"ASV_1049"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_1049"
"ASV_1050"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1050"
"ASV_1052"	-5.42788257090268	1.95139092240117	1	-7.37927349330385	-3.47649164850151	"ASV_1052"
"ASV_1053"	0.366603075016117	2.34635100547373	-171.512822892423	-1.97974793045761	2.71295408048985	"ASV_1053"
"ASV_1056"	0.61492320633712	1.77864347805835	-39.2419633133676	-1.16372027172123	2.39356668439547	"ASV_1056"
"ASV_1057"	1.2614360497488	2.46375489105178	-114.420128822441	-1.20231884130298	3.72519094080057	"ASV_1057"
"ASV_1058"	1.20594130889861	2.32363047790726	-79.5636981630035	-1.11768916900865	3.52957178680587	"ASV_1058"
"ASV_1059"	5.27171668475086	0.995747341740631	1	4.27596934301023	6.26746402649149	"ASV_1059"
"ASV_1060"	5.50023728141062	1.95199182839632	1	3.5482454530143	7.45222910980694	"ASV_1060"
"ASV_1062"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_1062"
"ASV_1067"	-4.67904003455455	1.27450978720915	1	-5.9535498217637	-3.4045302473454	"ASV_1067"
"ASV_1073"	4.78540623629103	1.32985386221294	1	3.45555237407808	6.11526009850397	"ASV_1073"
"ASV_1076"	4.15103990589865	1.92913385826772	1	2.22190604763093	6.08017376416636	"ASV_1076"
"ASV_1082"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_1082"
"ASV_1087"	5.4743693103284	0.899849196656614	1	4.57452011367178	6.37421850698501	"ASV_1087"
"ASV_1090"	5.01727983681492	1.09244093152261	1	3.92483890529232	6.10972076833753	"ASV_1090"
"ASV_1094"	0.750888175249462	2.7291042581404	-507.310889697512	-1.97821608289094	3.47999243338987	"ASV_1094"
"ASV_1095"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1095"
"ASV_1101"	1.19568613735993	2.15333464342054	-52.9738446221752	-0.957648506060606	3.34902078078047	"ASV_1101"
"ASV_1102"	4.73180283692146	1.94273127753304	1	2.78907155938842	6.6745341144545	"ASV_1102"
"ASV_1104"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1104"
"ASV_1106"	-4.79579054559674	1.94380165289256	1	-6.7395921984893	-2.85198889270418	"ASV_1106"
"ASV_1107"	-4.90032427327857	1.9454094292804	1	-6.84573370255897	-2.95491484399818	"ASV_1107"
"ASV_1111"	4.33073334028633	1.34212676281369	1	2.98860657747264	5.67286010310002	"ASV_1111"
"ASV_1112"	0.286807564306848	2.39507921726983	-212.418500046116	-2.10827165296298	2.68188678157668	"ASV_1112"
"ASV_1113"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_1113"
"ASV_1119"	4.15103990589865	1.56565188846851	1	2.58538801743014	5.71669179436715	"ASV_1119"
"ASV_1125"	0.921173894699227	2.73126569692595	-436.79851189559	-1.81009180222673	3.65243959162518	"ASV_1125"
"ASV_1126"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1126"
"ASV_1128"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1128"
"ASV_1129"	-4.39444915467244	1.9358024691358	1	-6.33025162380824	-2.45864668553664	"ASV_1129"
"ASV_1130"	0.0522897302956964	2.72214261948266	-1774.05463086583	-2.66985288918696	2.77443234977835	"ASV_1130"
"ASV_1131"	-0.180670028755482	2.35948508893437	-196.373260745829	-2.54015511768985	2.17881506017889	"ASV_1131"
"ASV_1138"	0.611597313595838	2.52977720069204	-281.592249359783	-1.9181798870962	3.14137451428787	"ASV_1138"
"ASV_1140"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1140"
"ASV_1144"	-0.284387176554928	2.52954160708973	-336.242282190292	-2.81392878364466	2.24515443053481	"ASV_1144"
"ASV_1145"	0.590258854047508	2.75053876282038	-864.24269202677	-2.16027990877287	3.34079761686789	"ASV_1145"
"ASV_1152"	4.67516255780813	1.94172494172494	1	2.73343761608318	6.61688749953307	"ASV_1152"
"ASV_1155"	-3.99513791213865	1.9239263803681	1	-5.91906429250675	-2.07121153177055	"ASV_1155"
"ASV_1157"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_1157"
"ASV_1158"	4.67516255780813	1.04808096522288	1	3.62708159258525	5.72324352303101	"ASV_1158"
"ASV_1160"	4.40976338964548	1.13491576829148	1	3.274847621354	5.54467915793696	"ASV_1160"
"ASV_1163"	4.48300255201388	1.93785310734463	1	2.54514944466925	6.42085565935852	"ASV_1163"
"ASV_1169"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_1169"
"ASV_1170"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1170"
"ASV_1175"	0.773820206565098	2.35023390012985	-140.834626953892	-1.57641369356475	3.12405410669494	"ASV_1175"
"ASV_1178"	4.55124184396254	1.32816398009376	1	3.22307786386878	5.87940582405629	"ASV_1178"
"ASV_1184"	5.30330490805908	1.33524404565936	1	3.96806086239972	6.63854895371844	"ASV_1184"
"ASV_1186"	4.24491742070147	1.93189964157706	1	2.31301777912441	6.17681706227854	"ASV_1186"
"ASV_1187"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_1187"
"ASV_1188"	2.22719424702743	2.22644881875963	0.0234718585656892	0.000745428267807213	4.45364306578706	"ASV_1188"
"ASV_1196"	-4.79579054559674	1.94380165289256	1	-6.7395921984893	-2.85198889270418	"ASV_1196"
"ASV_1197"	-4.47354174350965	1.36024010677769	1	-5.83378185028734	-3.11330163673197	"ASV_1197"
"ASV_1198"	3.93182563272433	1.05248648304914	1	2.87933914967518	4.98431211577347	"ASV_1198"
"ASV_1203"	-4.61512051684126	1.94059405940594	1	-6.5557145762472	-2.67452645743532	"ASV_1203"
"ASV_1210"	5.17048399503815	1.94886363636364	1	3.22162035867451	7.11934763140179	"ASV_1210"
"ASV_1211"	4.33073334028633	1.93421052631579	1	2.39652281397054	6.26494386660212	"ASV_1211"
"ASV_1218"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_1218"
"ASV_1221"	-4.73911815849783	1.94285714285714	1	-6.68197530135497	-2.79626101564069	"ASV_1221"
"ASV_1222"	4.83628190695148	1.24201151065221	1	3.59427039629926	6.07829341760369	"ASV_1222"
"ASV_1230"	5.30330490805908	1.95024875621891	1	3.35305615184017	7.25355366427798	"ASV_1230"
"ASV_1234"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1234"
"ASV_1235"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1235"
"ASV_1236"	-5.16096917539681	1.25802367264638	1	-6.4189928480432	-3.90294550275043	"ASV_1236"
"ASV_1240"	4.67516255780813	1.71328671328671	1	2.96187584452141	6.38844927109484	"ASV_1240"
"ASV_1241"	-4.54683460897513	1.93922261484099	1	-6.48605722381612	-2.60761199413414	"ASV_1241"
"ASV_1245"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_1245"
"ASV_1246"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_1246"
"ASV_1248"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_1248"
"ASV_1250"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_1250"
"ASV_1252"	4.24491742070147	1.32595658540597	1	2.9189608352955	5.57087400610745	"ASV_1252"
"ASV_1265"	4.73180283692146	1.03221853530812	1	3.69958430161334	5.76402137222958	"ASV_1265"
"ASV_1267"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1267"
"ASV_1268"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_1268"
"ASV_1270"	5.3339257940154	1.95054282267793	1	3.38338297133748	7.28446861669333	"ASV_1270"
"ASV_1274"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_1274"
"ASV_1275"	1.21729825892309	2.38546995531003	-97.1539392418379	-1.16817169638695	3.60276821423312	"ASV_1275"
"ASV_1278"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_1278"
"ASV_1279"	4.24491742070147	1.93189964157706	1	2.31301777912441	6.17681706227854	"ASV_1279"
"ASV_1280"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_1280"
"ASV_1289"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1289"
"ASV_1290"	0.988070414268286	2.28933749605179	-103.434484560273	-1.30126708178351	3.27740791032008	"ASV_1290"
"ASV_1292"	-4.54683460897513	1.41162004567161	1	-5.95845465464673	-3.13521456330352	"ASV_1292"
"ASV_1297"	-5.39816270151775	1.95113122171946	1	-7.34929392323721	-3.4470314797983	"ASV_1297"
"ASV_1298"	5.01727983681492	1.94701986754967	1	3.07025996926525	6.96429970436459	"ASV_1298"
"ASV_1299"	5.05783689558055	0.902895171049255	1	4.1549417245313	5.9607320666298	"ASV_1299"
"ASV_1300"	5.13432676643881	1.22793560112382	1	3.90639116531499	6.36226236756263	"ASV_1300"
"ASV_1301"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1301"
"ASV_1302"	-4.73911815849783	1.94285714285714	1	-6.68197530135497	-2.79626101564069	"ASV_1302"
"ASV_1309"	4.67516255780813	1.32907081059516	1	3.34609174721297	6.00423336840328	"ASV_1309"
"ASV_1313"	0.060042040966867	2.74521420889488	-4810.81798252095	-2.68517216792802	2.80525624986175	"ASV_1313"
"ASV_1315"	-4.54683460897513	1.93922261484099	1	-6.48605722381612	-2.60761199413414	"ASV_1315"
"ASV_1316"	5.23909800688807	1.94960212201592	1	3.28949588487215	7.18870012890398	"ASV_1316"
"ASV_1322"	-3.99513791213865	1.9239263803681	1	-5.91906429250675	-2.07121153177055	"ASV_1322"
"ASV_1326"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_1326"
"ASV_1338"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_1338"
"ASV_1343"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_1343"
"ASV_1344"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_1344"
"ASV_1347"	4.61512051684126	1.32567811889642	1	3.28944239794484	5.94079863573768	"ASV_1347"
"ASV_1353"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_1353"
"ASV_1354"	-3.99513791213865	1.9239263803681	1	-5.91906429250675	-2.07121153177055	"ASV_1354"
"ASV_1355"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_1355"
"ASV_1356"	4.67516255780813	1.34984894663645	1	3.32531361117168	6.02501150444458	"ASV_1356"
"ASV_1365"	5.13432676643881	1.11408595516654	1	4.02024081127226	6.24841272160535	"ASV_1365"
"ASV_1366"	5.13432676643881	1.35688015195421	1	3.7774466144846	6.49120691839302	"ASV_1366"
"ASV_1373"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1373"
"ASV_1375"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_1375"
"ASV_1381"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_1381"
"ASV_1384"	5.05783689558055	1.33163603937582	1	3.72620085620473	6.38947293495637	"ASV_1384"
"ASV_1385"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1385"
"ASV_1386"	4.15103990589865	1.92913385826772	1	2.22190604763093	6.08017376416636	"ASV_1386"
"ASV_1388"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1388"
"ASV_1396"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1396"
"ASV_1400"	4.33073334028633	1.93421052631579	1	2.39652281397054	6.26494386660212	"ASV_1400"
"ASV_1406"	4.83628190695148	1.33587720290249	1	3.50040470404899	6.17215910985396	"ASV_1406"
"ASV_1407"	-4.73911815849783	1.94285714285714	1	-6.68197530135497	-2.79626101564069	"ASV_1407"
"ASV_1412"	3.65065824129374	1.30415737021304	1	2.3465008710807	4.95481561150678	"ASV_1412"
"ASV_1413"	-0.0613689463762921	2.63569162417206	-578.390766449137	-2.69706057054836	2.57432267779577	"ASV_1413"
"ASV_1415"	-4.67904003455455	1.94179566563468	1	-6.62083570018922	-2.73724436891987	"ASV_1415"
"ASV_1417"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_1417"
"ASV_1419"	-4.90032427327857	0.919119562156434	1	-5.81944383543501	-3.98120471112214	"ASV_1419"
"ASV_1424"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_1424"
"ASV_1425"	-4.39444915467244	1.9358024691358	1	-6.33025162380824	-2.45864668553664	"ASV_1425"
"ASV_1426"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1426"
"ASV_1438"	0.565807758183344	2.48964943804518	-255.969583505564	-1.92384167986183	3.05545719622852	"ASV_1438"
"ASV_1443"	3.80109144472086	1.32419205474848	1	2.47689938997239	5.12528349946934	"ASV_1443"
"ASV_1444"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1444"
"ASV_1445"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1445"
"ASV_1454"	4.40976338964548	1.93617021276596	1	2.47359317687952	6.34593360241144	"ASV_1454"
"ASV_1455"	-1.01198442079152	2.67654975861885	-309.575488655552	-3.68853417941037	1.66456533782733	"ASV_1455"
"ASV_1456"	-4.73911815849783	1.94285714285714	1	-6.68197530135497	-2.79626101564069	"ASV_1456"
"ASV_1469"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_1469"
"ASV_1470"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_1470"
"ASV_1471"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_1471"
"ASV_1472"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_1472"
"ASV_1473"	4.24491742070147	1.3746875609744	1	2.87022985972708	5.61960498167587	"ASV_1473"
"ASV_1480"	4.40976338964548	1.93617021276596	1	2.47359317687952	6.34593360241144	"ASV_1480"
"ASV_1481"	4.67516255780813	1.32907081059516	1	3.34609174721297	6.00423336840328	"ASV_1481"
"ASV_1482"	4.48300255201388	1.93785310734463	1	2.54514944466925	6.42085565935852	"ASV_1482"
"ASV_1483"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_1483"
"ASV_1484"	-0.730418575357177	2.66812969656656	-407.020502039334	-3.39854827192374	1.93771112120938	"ASV_1484"
"ASV_1486"	-4.73911815849783	1.94285714285714	1	-6.68197530135497	-2.79626101564069	"ASV_1486"
"ASV_1487"	4.24491742070147	1.3746875609744	1	2.87022985972708	5.61960498167587	"ASV_1487"
"ASV_1490"	4.33073334028633	1.93421052631579	1	2.39652281397054	6.26494386660212	"ASV_1490"
"ASV_1491"	4.24491742070147	1.3746875609744	1	2.87022985972708	5.61960498167587	"ASV_1491"
"ASV_1494"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1494"
"ASV_1498"	5.05783689558055	1.33163603937582	1	3.72620085620473	6.38947293495637	"ASV_1498"
"ASV_1499"	4.83628190695148	1.05789215067942	1	3.77838975627205	5.8941740576309	"ASV_1499"
"ASV_1501"	0.183195300842552	2.71857912743515	-1566.24738929167	-2.5353838265926	2.9017744282777	"ASV_1501"
"ASV_1502"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1502"
"ASV_1503"	4.48300255201388	1.93785310734463	1	2.54514944466925	6.42085565935852	"ASV_1503"
"ASV_1504"	4.61512051684126	1.37220721893627	1	3.24291329790499	5.98732773577753	"ASV_1504"
"ASV_1510"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_1510"
"ASV_1513"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_1513"
"ASV_1524"	-3.8642323415918	1.32280190521266	1	-5.18703424680446	-2.54143043637913	"ASV_1524"
"ASV_1525"	4.73180283692146	1.94273127753304	1	2.78907155938842	6.6745341144545	"ASV_1525"
"ASV_1526"	-4.30855948279201	1.93363228699552	1	-6.24219176978752	-2.37492719579649	"ASV_1526"
"ASV_1527"	-4.39444915467244	1.9358024691358	1	-6.33025162380824	-2.45864668553664	"ASV_1527"
"ASV_1528"	4.61512051684126	1.94059405940594	1	2.67452645743532	6.5557145762472	"ASV_1528"
"ASV_1529"	-4.61512051684126	1.94059405940594	1	-6.5557145762472	-2.67452645743532	"ASV_1529"
"ASV_1536"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1536"
"ASV_1542"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1542"
"ASV_1543"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_1543"
"ASV_1548"	4.40976338964548	1.07054617425486	1	3.33921721539062	5.48030956390034	"ASV_1548"
"ASV_1549"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_1549"
"ASV_1551"	4.48300255201388	1.93785310734463	1	2.54514944466925	6.42085565935852	"ASV_1551"
"ASV_1552"	4.55124184396254	1.93931398416886	1	2.61192785979367	6.4905558281314	"ASV_1552"
"ASV_1554"	4.73180283692146	1.94273127753304	1	2.78907155938842	6.6745341144545	"ASV_1554"
"ASV_1578"	-1.06352096885684	2.51781235323626	-158.398523896022	-3.5813333220931	1.45429138437942	"ASV_1578"
"ASV_1581"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_1581"
"ASV_1584"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_1584"
"ASV_1587"	-4.47354174350965	1.93764258555133	1	-6.41118432906099	-2.53589915795832	"ASV_1587"
"ASV_1590"	4.67516255780813	1.34984894663645	1	3.32531361117168	6.02501150444458	"ASV_1590"
"ASV_1591"	-4.21459369037368	1.93103448275862	1	-6.1456281731323	-2.28355920761506	"ASV_1591"
"ASV_1610"	4.04742764243435	1.92576419213974	1	2.12166345029461	5.97319183457409	"ASV_1610"
"ASV_1612"	4.15103990589865	1.92913385826772	1	2.22190604763093	6.08017376416636	"ASV_1612"
